r1_temp,r1_pressure,r2_temp,r2_pressure,r2_c4yield,r2_c5yield,r2_ron,r2_pin,r2_Hydrogen,r2_n-Butane,r2_i-Butane,r2_n-Pentane,r2_i-Pentane,r2_n-Hexane,r2_2-Mpentane,r2_3-Mpentane,r2_22-Mbutane,r2_23-Mbutane,r2_n-Heptane,r2_2-Mhexane,r2_Cyclopentane,r2_Mcyclopentan,r2_Cyclohexane,r2_Benzene,r2_Ethane,r2_Propane,r2_Methane,r1_charge_heater,process_yield,process_ron,process_Hydrogen,process_Methane,process_Ethane,process_Propane,process_i-Butane,process_n-Butane,process_i-Pentane,process_n-Pentane,process_Cyclopentane,process_22-Mbutane,process_23-Mbutane,process_2-Mpentane,process_3-Mpentane,process_n-Hexane,process_Mcyclopentan,process_Benzene,process_Cyclohexane,process_2-Mhexane,process_n-Heptane,is_valid
154.0,90.0,128.0,50.0,0.0060085418520272,0.0222112505607866,83.6444609204314,132.835641995767,0.0005640198562194,0.0170571090049148,0.0321319178579958,0.0713235128457182,0.3239730654946969,0.0472120521868088,0.121766959940021,0.053919636244903,0.179215470439708,0.0516714373681495,0.0080266752850585,0.0192249950056982,0.0093962508051951,0.0179547341676152,0.0144567543958742,0.0,0.0068940459720321,0.0240565800472358,0.0011547830821552,-1200490.41269633,97.8323637222103,83.0994247476322,1.03614526883428e-17,8.54022564146963e-12,9.86329046142397e-06,0.0173583470776516,0.0302258779874275,0.0164573750440411,0.326213337082303,0.0722907658525461,0.0095974578010103,0.183769072882566,0.0531641116498759,0.125328168545238,0.0555167734955885,0.0486215168736894,0.0184912059913623,0.0,0.0148891850472922,0.0198001367964946,0.0082668045739115,False
156.0,90.0,166.0,80.0,0.345233865670899,0.930423731472693,83.9174470879601,132.780772539325,0.0002250291845575,0.0231636273362448,0.0350146751101697,0.0705764856127735,0.3247200531342259,0.044320742357666,0.121183438816914,0.052495652715223,0.172937684352846,0.0506827933777997,0.0074771897418712,0.019774477819323,0.0093962498640545,0.0190293816471131,0.0106195526811356,0.0,0.0080566750300613,0.0291715082515296,0.0011547829664906,10263682.0762155,96.1282078737341,83.9136892919991,1.7719036304546198e-11,1.382444112979e-05,0.0053104659972802,0.0247657761643956,0.0325481283343225,0.0219930249004438,0.323117041503694,0.0707896287788033,0.0095244677314154,0.17631521294493,0.0520156989091326,0.124498274510804,0.0540600570945331,0.0458061142464717,0.0196970424927193,0.0,0.0110416531586529,0.0206703173361247,0.0078332714374279,False
156.0,70.0,134.0,90.0,0.0124692170630221,0.0395471576195761,84.0167126715757,134.58268119419,0.0004251537628402,0.0191557010389547,0.0346923473100043,0.0691233836823996,0.326173191788104,0.0439857947555881,0.117912298442621,0.051821698406499,0.180755045544918,0.0514313670665888,0.0079016130800281,0.0193500570128774,0.009396250736977,0.0180712763066765,0.0144458380293934,0.0,0.0074966211100347,0.0267075788517234,0.0011547830737713,272664.054638233,97.4060944855559,83.5129108086034,2.4518860589228e-17,2.5128719164815897e-11,2.81205384698086e-05,0.0203464880161262,0.0325334570026522,0.0184291072003222,0.328185139799983,0.0700326013084272,0.0095975686335619,0.185401898549217,0.0530094165567429,0.121625208665959,0.0535164067581052,0.0454755350369924,0.0186869793612766,0.0,0.0149423252054957,0.0200161330985232,0.0081736142430165,False
166.0,50.0,144.0,50.0,0.0200326127868921,0.0578779524868868,84.6489366739966,136.596555414021,0.0001393316915133,0.0245562180990396,0.0418530902039888,0.0662931732352492,0.329003401279462,0.0385397819872338,0.110234783645287,0.047485505778271,0.175453960261727,0.0491621437212181,0.007782806113216,0.0194688639137974,0.0093962507142576,0.0213233557592214,0.0151763395477293,0.0,0.0091212332770986,0.0338549777007112,0.0011547830709791,2839227.24194428,96.2816562780748,84.2837348248466,1.09639868094022e-16,4.23630589922211e-10,0.000498348536165,0.0271645204503072,0.0390365329513855,0.0235175965034759,0.331145036760213,0.0672534966062652,0.009623819406759,0.180580225463878,0.0508949124884931,0.114235304146416,0.0493074294091922,0.040136405104907,0.0222293457790593,0.0,0.0158600741593666,0.0203722668587591,0.008144684951727,False
156.0,60.0,156.0,70.0,0.140111531626776,0.384972651607883,84.1964147737837,135.252220923246,0.0003106996244615,0.0216087928364553,0.0344146299271708,0.0676847590408428,0.3276117905519439,0.0418516650357117,0.1189458171480979,0.0508175026977833,0.181935735950325,0.0507973465966376,0.0075313988954499,0.0197202694134509,0.0093962501218603,0.0188040300678563,0.0116911812776472,0.0,0.0077779734043184,0.0279453744118122,0.0011547829981745,6903168.87967311,96.6230430786293,83.9910427017942,3.40049438012179e-14,3.94180397703628e-08,0.0033630397079966,0.023253269653299,0.0320015307727372,0.0205647325674693,0.327016330566599,0.0680924018617845,0.0095472481729722,0.185843136576251,0.0522096537918637,0.12237743336682,0.0523974496505055,0.0432947152610091,0.0194770969286417,0.0,0.0121527817854877,0.0205556476858083,0.0078534922326823,True
154.0,90.0,158.0,50.0,0.210078253923356,0.571980219851003,84.02003194642,134.682906217964,0.0003911167582187,0.0203170909542948,0.0319465629450869,0.0683275325400259,0.326969013005761,0.0431887263775299,0.121776485424047,0.0521608732337806,0.183501112198695,0.0514321627400664,0.0075333198466851,0.0197183481832163,0.0093962500256626,0.0181018759861689,0.0109869901647842,0.0,0.0072917032102606,0.0258060534193641,0.001154782986352,7813978.36875957,96.8287382415909,83.8337027856123,1.54538716616105e-13,1.22936611998201e-07,0.0038770317990456,0.0217131830831645,0.0297217851380624,0.0193220162967554,0.325722313218364,0.0685930774274623,0.0095264765835534,0.187040442314299,0.0527496835808551,0.125023288739839,0.0536688860063163,0.0445843281202893,0.018710705380442,0.0,0.0113974054743169,0.0205104236618226,0.0078388302386453,True
152.0,70.0,132.0,60.0,0.0125540047364313,0.0417123508137598,83.7416039529199,134.329447353204,0.0006561485504227,0.0160783557344197,0.0294737773696362,0.0693306203242226,0.32596595825338,0.0460586378303235,0.12205025421423,0.0535939901808929,0.1869492361228,0.051979740329075,0.0081239413433713,0.0191277289637371,0.0093962508108331,0.0174089144806532,0.0142408192006276,0.0,0.0064236678512681,0.0219871753572576,0.0011547830828481,127201.583892012,98.0480714913109,83.1913458283444,3.00482759034342e-17,1.8472847949586597e-11,1.73248860722974e-05,0.0167638550223034,0.0277027588832372,0.0154798102173193,0.327399259811906,0.0701023498403953,0.0095768132764341,0.191313560255826,0.0533694850234479,0.125353247651893,0.0550622899073147,0.0473297750589482,0.0178897398468922,0.0,0.0146345365543669,0.019656620777956,0.0083485729672144,True
152.0,80.0,138.0,70.0,0.0284542200077791,0.0860758200329142,83.9847380473071,136.004840553569,0.0006425780278005,0.0164701951767493,0.0290312476300603,0.0670035216804997,0.328293050956044,0.0436786937299439,0.12094246615592,0.0524195814644583,0.192270544706616,0.0520509745775556,0.0080506196372113,0.0192010502603216,0.0093962506696134,0.0174472810940332,0.0135717168924768,0.0,0.0064171118071696,0.0219583324680335,0.0011547830654924,1891206.45822956,97.9680709542868,83.451711254312,1.33826421406539e-16,8.299903368421589e-11,7.28863098262993e-05,0.0178640588262625,0.0272536048247845,0.0158177175530301,0.329008575444665,0.0676103006468986,0.0095596207736446,0.196464896608245,0.0534244197444575,0.124206459283809,0.053873893460986,0.0449149448508067,0.0179423799829643,0.0,0.0139581823609247,0.0197480794017654,0.008279979843931,False
136.0,80.0,130.0,60.0,0.0115144753150912,0.0451959543706289,82.243336607682,132.644320444511,0.0016955903560668,0.0059310478513789,0.0109496373408166,0.0709895145876814,0.324307113575927,0.0532717239406604,0.134589667266305,0.0597193492598772,0.205988279827543,0.0476497157428136,0.0182384058103479,0.0090132679152102,0.0093962519894989,0.0208318829618948,0.0178853005181001,0.0,0.0027154425224699,0.0056730253057039,0.0011547832277041,2065132.55922353,100.094185868153,82.0226011559155,7.2731378774855e-16,7.37358410086842e-10,0.0007424152362486,0.0049272016965742,0.010346809654342,0.0057134536239871,0.326395570609974,0.0714602809984957,0.0094586709462882,0.207356718748691,0.0479662681884534,0.13548378947923,0.060116084274116,0.0536256257982932,0.0209702755033059,0.0,0.0180041190554298,0.0090731457704178,0.0183595696787938,True
158.0,80.0,152.0,70.0,0.083183618865181,0.231819633361314,84.3647131089162,136.119524039347,0.0002840869048502,0.0220686700490037,0.035932813486404,0.066671119681697,0.328625436540023,0.0405303641028112,0.116500525371593,0.0496468199171773,0.182494465554609,0.0504479486571753,0.0075906564704841,0.0196610122954141,0.0093962502794309,0.019324461305584,0.0125658826819923,0.0,0.0080338061570379,0.0290708975271731,0.0011547830175397,5543111.75932249,96.6163886661609,84.0951355943156,5.6281509829328306e-15,8.94093920172251e-09,0.0024331751769336,0.0239687317384288,0.0334399912009173,0.0210386143083762,0.328753512026087,0.067220530835746,0.0095666826379164,0.18676313902203,0.0519408397770798,0.120069941301039,0.051275995878264,0.0419928349889222,0.0200452442083238,0.0,0.0130752904973309,0.0204994719728642,0.0079159954887959,False
130.0,80.0,132.0,70.0,0.0319221168329865,0.117043545693894,79.4528479199857,116.304495429953,0.0019274477358629,0.0046057427834818,0.0080959031439173,0.103615423227404,0.291681225494406,0.0736366506371954,0.1462553889113499,0.0696798149760679,0.16876382316362,0.0454233092297768,0.023506367768927,0.0037453073739096,0.00939625247817,0.0231538957641459,0.0198706749261814,1.79053161631732e-05,0.0021749459704702,0.0032951378111906,0.0011547832877609,5691636.76931204,100.256092911171,79.5313341350965,8.367709008432989e-11,0.0002101420259882,0.0014665326572734,0.0028074059235697,0.0075527061816767,0.004391672121522,0.293061224964199,0.104133421619423,0.0094433936416744,0.16961060266594,0.0456512255398588,0.146989241183321,0.0700294410542547,0.0740061305930943,0.0232700729663298,1.79951718656866e-05,0.0199703782011295,0.003764099863182,0.02362431354202,True
154.0,70.0,144.0,80.0,0.0490158360302153,0.141031737958191,84.241341092199,136.753805545848,0.0004856694766365,0.0187131650191855,0.0318225202143218,0.0659250126255612,0.3293715508978049,0.0414687596433566,0.118686482051289,0.0508604996802776,0.190507838644259,0.0516179320856967,0.0078048050869122,0.0194468641823601,0.009396250452992,0.0179605824595437,0.0128862349534227,0.0,0.0070682161852841,0.0248228333022259,0.00115478303887,3404333.91212141,97.4573843416435,83.784269490941,6.52953810053277e-16,7.03518048132378e-10,0.0006389628428171,0.0205954791784052,0.0297921817235617,0.0179254519241431,0.329852907629798,0.0664969147474032,0.0095607859006082,0.194732650255795,0.0530492405424563,0.122091345117055,0.0524055382658053,0.0428123439271423,0.0185510204634106,0.0,0.0133203538800067,0.0201055994900683,0.0080692234080055,False
148.0,70.0,142.0,60.0,0.0591388993942059,0.172006738662791,83.8510829217859,136.734417208823,0.0008683190056801,0.0136957597251264,0.0234838728554843,0.0657526741440652,0.329543896068878,0.04399149459532,0.124759196207865,0.0533912580619383,0.201841566837335,0.0524057618349975,0.0086163417878593,0.0186353279425911,0.0093962506120041,0.017154261486924,0.0127452316674948,0.0,0.0053408094102278,0.0172231946977967,0.0011547830584123,3620373.96916305,98.4652647208719,83.356279401807,1.5830370334568501e-15,1.21537985111882e-09,0.0009473611438496,0.0146218854346163,0.0220313096533986,0.0131170422538258,0.328921003332385,0.0660812415217952,0.0095239056499922,0.205512127003282,0.0535646821355922,0.127568026527999,0.0546165844007921,0.0450130654394999,0.0175531374057535,0.0,0.0130420903809461,0.0190694642664299,0.0088170722344609,False
154.0,80.0,150.0,90.0,0.0945176933663361,0.263881112379338,84.2089586934144,136.378576727755,0.0004572206288377,0.0192538703647458,0.0316324170062443,0.0662957258016213,0.329000829908613,0.0415865809269061,0.119778997895037,0.0510082060032442,0.189443510373676,0.051500661982826,0.0076829783576793,0.0195686903729571,0.0093962502672728,0.0180692713835305,0.0120341171971725,0.0,0.0071135613472153,0.0250223271663753,0.0011547830160455,5259778.44175573,97.2136709330671,83.8641155214073,5.74463308543498e-15,6.0872722326712e-09,0.0020863372713526,0.020857814765054,0.0295076129054584,0.0183742862219447,0.328669227016001,0.0667242964625575,0.0095450364210718,0.193390270147107,0.052878877232742,0.123107077776464,0.0525287159797718,0.0429459590876702,0.0186765310585032,0.0,0.0124632237615626,0.0202815614337208,0.0079631663717405,False
164.0,60.0,148.0,70.0,0.0346485310353403,0.098351171139572,84.6184810386479,136.658800383026,0.0001584061827952,0.0243278170255636,0.0405394993065582,0.0661036757569027,0.329192891877032,0.0386636591360394,0.111591679963138,0.0476960185579938,0.177387358599542,0.0492945589288645,0.0076908421692657,0.0195608273833884,0.0093962505507007,0.0210398571120438,0.0143024956699071,0.0,0.0089217995383691,0.0329775791910166,0.0011547830508783,4076004.23999529,96.255761097234,84.3120938534035,5.61321166878022e-16,1.9223925669665e-09,0.0013889799171246,0.0267409850479038,0.0377420002699558,0.0232423301923845,0.330603072736857,0.066920040076772,0.0096061950963721,0.182272580764051,0.050958034138725,0.115475305221743,0.0494592217899926,0.0402184522739109,0.0219110922777918,0.0,0.0149394070427231,0.0204717668426724,0.008050534388627,False
160.0,80.0,142.0,60.0,0.0249756634213267,0.0730008230853635,84.4528812181794,136.463064922216,0.0002666215016798,0.0220208915197852,0.0379535882758758,0.0664828837000838,0.3288136861290129,0.0401096004846747,0.113754227465899,0.0491284712035221,0.1810749410630679,0.0504489483299346,0.0077764907275221,0.019475178976466,0.00939625060288,0.0194387020056906,0.0142222122075562,0.0,0.0082889838999038,0.0301935388491539,0.001154783057291,2394564.77294422,96.8140237526995,84.0239340498196,1.21243867101368e-16,2.15770945620812e-10,0.0002418789955253,0.0243194671785905,0.0354869909028184,0.0211164474730991,0.330538930812985,0.0673331197011465,0.009602327022569,0.185901076499287,0.0520807699326705,0.117547504245624,0.050859615618172,0.0416272808104432,0.0201891730583057,0.0,0.0147937344911393,0.0202683138134442,0.0080933692284089,False
150.0,80.0,148.0,60.0,0.103855536538578,0.290778489505052,83.9911994884515,136.556275939691,0.0006980098972755,0.0158554760464953,0.0262620299139052,0.0659675727424397,0.329328986038289,0.0429689810840337,0.123686169100233,0.0526342758547664,0.197402476875524,0.0523352200087146,0.008035699884275,0.0192159690580407,0.0093962503402588,0.0172523237776899,0.0117934652251579,0.0,0.0059794498821698,0.0200328612457166,0.0011547830250153,5163078.93197438,97.9104429625063,83.5896444821876,7.70863327025544e-15,6.03281442726343e-09,0.0020268541794133,0.0169259116102531,0.0245444156616956,0.0151371942439219,0.32832555438185,0.0662365259889941,0.0095183019738456,0.20092012089715,0.0535634115881216,0.126706692730502,0.0540062404407183,0.0441684361065396,0.0177407847890857,0.0,0.0121350574407718,0.0197749934356114,0.0082694984987029,False
136.0,60.0,146.0,90.0,0.110170172802358,0.311248426119135,82.9171560754116,135.718495359425,0.0015402760385889,0.0070112914625315,0.0115759273666975,0.0663505248076249,0.328946069914127,0.0476728470440414,0.133864129966644,0.0572671619549963,0.213755503523057,0.0502378530738718,0.0159021729510202,0.0113494984690629,0.0093962511945816,0.0201437177658743,0.0142517851391335,0.0,0.002936157224421,0.006644048973716,0.0011547831300101,6840102.4630182,99.2149765715673,82.6100726327224,0.0001231135522935,0.000455402951751,0.0020383453782291,0.0056660820030973,0.0107508725186484,0.0066463841273919,0.325899716797308,0.0662543316316724,0.0094783528550094,0.216581573037653,0.0510053311535586,0.135924942041239,0.0581547716726853,0.0484142763503337,0.0204570984460462,0.0,0.0144735907369495,0.0115261408979786,0.0161496738481549,False
158.0,70.0,139.0,50.0,0.0201821409488155,0.0603085346157186,84.3045513395844,135.936806311604,0.0003303985731776,0.0208076804496232,0.036511867793627,0.067250860978111,0.328045710512323,0.0414142053536074,0.115306099907003,0.0501359262990959,0.181853210414747,0.0509531729980484,0.0078210833046069,0.0194305865139134,0.0093962506423702,0.0187283433354379,0.0142313379551417,0.0,0.0079456079890587,0.0286828739179629,0.0011547830621443,1587934.51735839,97.069358215054,83.8400369678689,6.290268443572001e-17,8.320620570951779e-11,9.16620978195138e-05,0.0227285043985161,0.0341794478737449,0.0199777782881002,0.329848985259549,0.0681121453093885,0.0095990468859424,0.186602011550697,0.052561321710211,0.119055318297546,0.0518510526534185,0.0429182530715266,0.019418262747754,0.0,0.0147688012808866,0.020169033171364,0.0081183753203296,False
148.0,70.0,164.0,90.0,0.558708920514685,1.48350973963147,83.5582440850136,132.856703743838,0.000541258432194,0.0177772180399214,0.0268528158481035,0.0704379041598364,0.324858630380987,0.0468027415114643,0.128537713927669,0.0556271612732403,0.184332197174744,0.0529774921778046,0.0076673943754453,0.0195842728957761,0.0093962497640732,0.0164404464177288,0.009244814431578,0.0,0.0063044079715293,0.0214624982637008,0.0011547829542031,10595546.7516109,97.015880344471,83.4139975695753,3.16504934127285e-05,0.0005032696146077,0.0045396278340507,0.0184948997309361,0.0250196663702155,0.0168840799729859,0.322230840061945,0.0703887198983823,0.009482848661425,0.187058109763974,0.0541002057164564,0.131393926503972,0.0569916428075191,0.0481152001634285,0.0169248893698967,0.0,0.009556487289325,0.0203214941178169,0.007962441629651,False
130.0,90.0,134.0,50.0,0.0459023236455745,0.155298567449623,79.9494547052106,119.215167151717,0.0019039103829284,0.0047419727492981,0.0081792125845791,0.097838017492684,0.29745862393701,0.0692219370807627,0.144915268564868,0.0683001367251252,0.175567596940214,0.0460499196579214,0.0231580516191791,0.0040936230209404,0.0093962523048354,0.0232894973442591,0.0191077996698697,0.0,0.0022033401179669,0.0034200565387684,0.0011547832664584,6314401.7403334,100.228854855089,80.0116292293892,1.70586855393836e-10,0.0002492499955308,0.00146690226516,0.0028910153427535,0.0075979580479775,0.0045064381487155,0.29875478156622,0.0983486130533572,0.0094459414043804,0.176496428329098,0.0462935577013425,0.145681978310438,0.0686614956440976,0.0695881730089603,0.0234127162846988,2.34740338581801e-12,0.019208894281483,0.0041152812992398,0.0232805751436124,False
156.0,90.0,164.0,60.0,0.295622969030726,0.798965642385984,83.9663677679395,133.27176348438,0.0002491442427062,0.0227389953883043,0.0347194162696466,0.0700023867235868,0.3252941540261579,0.0438687571082656,0.1209186167017059,0.0522265968649292,0.174970127215891,0.0507400719807245,0.0074711315586763,0.0197805361405868,0.00939624991166,0.0189476111670453,0.0107959658923383,0.0,0.0079635678652363,0.0287618879701982,0.0011547829723413,9587843.97171464,96.2452354055376,83.921082310463,2.69832938320607e-12,2.24199812327409e-06,0.0049772406786617,0.02430941927588,0.032264264021683,0.0215936052081647,0.323844351961997,0.0702468703879337,0.0095279970297536,0.178437985833255,0.0520850658722736,0.12425148664138,0.0537918790433446,0.0453439756900973,0.0196136889425184,0.0,0.0112242903017728,0.0206666380413493,0.0078189990691136,True
146.0,80.0,128.0,60.0,0.0082180564526154,0.0325865850920106,83.2255146305669,133.864732096692,0.0010955648353403,0.0110761685696887,0.0208255017048507,0.0695306488525273,0.325765943843532,0.0493921388265607,0.128496100493517,0.0562537463699156,0.196728794631484,0.0514552665182283,0.0097272521706235,0.0175244191098087,0.0093962511464307,0.0177865965354003,0.0149126234539818,0.0,0.0046581835082336,0.0142200163057837,0.0011547831240924,-127176.444646549,99.1049422921295,82.6453894554966,3.34707702803695e-17,1.05742801197598e-11,6.70393924061401e-06,0.0106578312997127,0.0196481813290758,0.0106856029681597,0.327689715061467,0.0704428283675047,0.0095502358959951,0.200003371049857,0.0523139945642456,0.13064072636372,0.0571926821818889,0.0502165655244498,0.0180834806792186,0.0,0.0151615380283574,0.0178169280360185,0.0098896147005137,True
152.0,60.0,150.0,70.0,0.108558323082668,0.302138778398042,84.1079240244218,136.340226039521,0.0005455407258898,0.0179253489612613,0.0294116730403183,0.066301335516583,0.328995219433386,0.0422610118531775,0.121659532569294,0.0517851827769364,0.192436153963084,0.0519253374244229,0.0077666066400617,0.0194850620381622,0.0093962502492012,0.0175814056989939,0.0117122561089106,0.0,0.006654516654104,0.0230027833323893,0.0011547830138245,5449397.35036653,97.4704738383034,83.7505627497378,8.52660097367264e-15,7.60972644620568e-09,0.0022143004571552,0.019297789208044,0.0274515573689222,0.0171040613602762,0.328290845412521,0.0666457038613742,0.0095316239156582,0.196160611688277,0.0532344285910096,0.124850091854408,0.053244576321216,0.0435647203706532,0.0181375087082818,0.0,0.0121014497358144,0.0201420777082427,0.0080286458284113,False
156.0,90.0,152.0,60.0,0.0996907945476376,0.277069722194287,84.2684912677183,136.076339793798,0.0003616755224507,0.0207850893362783,0.0338054200649716,0.0666926895504755,0.328603864888069,0.0412127373476165,0.1183895163844809,0.0504398750210947,0.185395282310892,0.0509806339336904,0.007603096723774,0.0196485719191923,0.0093962502370446,0.0186692031683628,0.0121386213242713,0.0,0.0075926473772101,0.0271300418777946,0.0011547830123305,5710504.93059469,96.8697571795397,83.9793412279043,8.16716319671232e-15,1.00647212620162e-08,0.0024756957302309,0.022507598885075,0.0314836757656231,0.0198154616774958,0.328383715702582,0.0671610611310847,0.0095534721570727,0.189457052272578,0.0524092146890901,0.121830029365942,0.0520134498329081,0.0426293221196342,0.0193321821698718,0.0,0.012604998793841,0.0204347654291696,0.0079082942130704,False
146.0,80.0,146.0,80.0,0.100715884280786,0.284089369987234,83.7310581456097,136.645761492848,0.0009697475639878,0.0125017139594703,0.0208768766156362,0.0656920642782596,0.329604502594625,0.0444209963558455,0.127303911518532,0.0541537617026981,0.204924110393435,0.0525220041495526,0.0090721777403942,0.0181794917597931,0.0093962505326104,0.0172005131376174,0.0121175043556053,0.0,0.0048492011500997,0.0150603891431825,0.001154783048655,5166916.09102086,98.5844088764675,83.3229130531454,1.3255030834553501e-14,9.24129464104841e-09,0.0022223266089218,0.0128679289108497,0.0195276289413093,0.0119314939218288,0.327947397107651,0.0658194705059851,0.0094972205582045,0.208123152752625,0.0535854289238814,0.12995130399355,0.0553159559212622,0.0453946496447504,0.0175784991304293,0.0,0.012384701062991,0.0185805247954249,0.0092723079790269,False
152.0,60.0,142.0,80.0,0.0450995519229845,0.131368680280638,84.1084130324446,136.649252230941,0.0006024633995993,0.0170521820765471,0.0293221157848805,0.0660525439575934,0.329244022461082,0.0424681960975375,0.120524114728532,0.0517778300213475,0.193707044686614,0.0520115566185292,0.007956989911784,0.0192946795570903,0.0093962505218138,0.0175170544355467,0.0129331801055756,0.0,0.0065300026193154,0.0224549899692835,0.0011547830473281,3022536.48564572,97.8215552410309,83.6086426880381,4.90344414379556e-16,4.11095189634604e-10,0.0003887984194988,0.0187244908009031,0.0274980165229896,0.0163502934604841,0.329560375470289,0.0665782805032649,0.0095513258503401,0.197786887020016,0.0533779131476697,0.123789528069999,0.0532450227888556,0.0437208879839278,0.0180372136334376,0.0,0.0133209418042896,0.0198740842208182,0.008195939892121,False
152.0,60.0,166.0,60.0,0.47625287786888,1.27326316419748,83.7414048083621,132.600847776135,0.0003340622562068,0.0210567102322464,0.0316889283653959,0.0707786443460224,0.3245178898256229,0.0456388364106962,0.124579121383539,0.0540170026854311,0.177034896466766,0.0517991573521498,0.0075118128998639,0.0197398543459063,0.0093962497552977,0.0175730993882793,0.0097446061511607,0.0,0.0073540407477584,0.0260803044345328,0.0011547829531246,10622984.2663102,96.4966715691325,83.7079503199712,9.35823788419665e-10,0.0002198128962588,0.0051324361120326,0.0223490084956344,0.0295063713660507,0.0200020295392958,0.32243042245417,0.0708652066417285,0.0095042642754041,0.180086412910447,0.0530334093237325,0.127676591619029,0.0554887871624625,0.0470477055672809,0.0181422288651244,0.0,0.0101044615820579,0.0205697955045605,0.0078410547489058,False
146.0,60.0,142.0,80.0,0.0632281947454348,0.183886836969478,83.7162178268455,136.719682229387,0.0009947945756648,0.0122239771235321,0.0209321491715094,0.0656663876300738,0.329630185897588,0.0446978967336436,0.126567117842172,0.0540959654994138,0.205201860631027,0.0523509459721598,0.0092402455668387,0.0180114243921277,0.0093962506907953,0.0172334127126579,0.0128483676207451,0.0,0.0048204287128441,0.0149338061591112,0.0011547830680957,3913310.82842046,98.7391803683969,83.2445819063081,2.7368058601454304e-15,2.05669163763317e-09,0.0012842906129037,0.0127429235561815,0.0196306270233539,0.0116981076825761,0.328642007346042,0.0659285332279262,0.009516768648783,0.208732329849962,0.0533948899458926,0.129116395970577,0.0551957836195171,0.0456112400693537,0.0175857256938259,0.0,0.0131111982339785,0.0183798966258754,0.0094292798365573,False
128.0,80.0,139.0,60.0,0.142063801896524,0.423447289774468,81.1062490601978,125.753994676571,0.0018417950087275,0.0052686718132443,0.0084397595336444,0.0837763438495702,0.311520275717357,0.0593154508305199,0.142970393038758,0.0652925395627946,0.189428844043416,0.0473684111670961,0.0218018937993464,0.0054497793335582,0.0093962517851547,0.0240911726120535,0.0167104736836136,0.0,0.0023051586526666,0.0038680023652325,0.0011547832025905,9286157.15772323,99.0358055430126,80.8296313017106,0.0003007250193483,0.0004785672423728,0.0015756867922855,0.0032506434253187,0.0077637568999406,0.0049552718450679,0.307500085174773,0.083393845334932,0.0094582139158986,0.191795742656253,0.0481516926333371,0.145379887285775,0.0664140323819072,0.0603449809746376,0.0245097676804699,0.0,0.0170012162962997,0.005544611736599,0.0221812727047831,False
136.0,70.0,128.0,50.0,0.0077609410550698,0.0343627836240355,82.1674455046688,132.159239350925,0.0017031378465482,0.0058695967206469,0.0109905786141076,0.0716172090428498,0.323679420353653,0.0539214771397145,0.135066837518532,0.0600976981554737,0.204478966093458,0.0473919448227932,0.018304796588811,0.0089468772217426,0.0093962520188049,0.0209841953923054,0.0180220842440678,0.0,0.0027127898790852,0.0056613551161003,0.0011547832313058,1473958.58755495,100.099891527552,81.94733421642,4.90878370144369e-16,5.66025482167531e-10,0.0006882515981716,0.0049444867663138,0.0104152528447189,0.0056672035708258,0.325787546521621,0.0720886039646603,0.0094581341800116,0.205825650347931,0.0477040654385423,0.135956379637653,0.0604934982477019,0.0542766015228881,0.0211223956762882,0.0,0.0181407773227832,0.009005800686351,0.0184253511075125,True
144.0,90.0,132.0,80.0,0.0159210843866675,0.0551478097824466,83.2304930881272,134.959227620176,0.0012220769390304,0.0099061404272484,0.018121151440205,0.0679626796446078,0.327333917007706,0.0485709890958051,0.12903361261349,0.0560809546964271,0.20352847461967,0.0511927535609912,0.0107672906585026,0.0164843808946729,0.0093962512404713,0.0179743812597907,0.0150975904593974,0.0,0.0041570902850172,0.0120154820213165,0.0011547831356499,1327477.49488784,99.3544830498381,82.6822388464527,1.06813710444512e-16,2.8423240210783298e-11,1.52132025758085e-05,0.0097110172586713,0.0170775985930304,0.0095355589673213,0.328896215744457,0.0687536656876326,0.009527487650207,0.20640100533711,0.0519164460066728,0.130857800514613,0.056873812847494,0.0492576821747952,0.0182285016610584,0.0,0.0153110399103556,0.0167174362282782,0.0109195181873038,True
150.0,50.0,134.0,80.0,0.0186370004435614,0.0597545808291966,83.7345197120398,135.117344080015,0.0007643546203164,0.0148137854974344,0.0267824847177186,0.0681920235249242,0.327104555137835,0.0457813336475935,0.123231520914243,0.0537716336453662,0.192791911664212,0.0521603449179118,0.0083405364957017,0.0189111338172774,0.0093962508128573,0.0171684566180128,0.0139865788993991,0.0,0.0059120358169262,0.0197362761691736,0.0011547830830969,930308.633427931,98.3159927529801,83.1764776156213,6.328802565142031e-17,3.1130134981765495e-11,2.5279780249162e-05,0.0156120056831422,0.0251831843961089,0.0142496057081981,0.327979575040808,0.068837980087667,0.0095630774455395,0.196985359105948,0.053430456644937,0.126256376377639,0.0551012849905325,0.046917948612821,0.017594861315823,0.0,0.0143341275597532,0.0193810773967731,0.0085477998229292,True
